Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
451.12,451.12,409.0,417.47,216.29296296,91148.1260078,0.421410501573
413.0,429.72,409.40689,427.29,26.98186203,11401.0015122,0.42254316990900004
427.29,429.36,418.78109,424.3,108.74893911,46308.4688323,0.425829154852
421.09481,432.5,420.3989,430.95,148.26471719,63710.4625267,0.429707510554
433.3,434.99999,420.0,424.30871,48.78505384,20885.9474444,0.42812184881299997
424.45,431.31,416.60843,431.31,80.65263234,34143.6783854,0.423342393109
434.17899,434.96999,430.74,431.50531,14.34857996,6215.76780781,0.433197419197
434.0,434.99,430.32476,434.98,26.75948217,11586.5847923,0.432989873224
434.49,434.49,422.98,426.57001,23.61102955,10092.1676735,0.427434460328
427.77001,433.96,426.56,431.08415,40.87598514,17602.5063668,0.430631978814
431.06001,434.7299,429.0,431.32,34.0820651,14672.7925654,0.43051360069600003
431.3299,431.3299,427.58056,429.99,20.04790497,8588.14657763,0.428381249337
428.55,457.88354,427.78067,457.88354,132.76454268,59295.3805281,0.44662060615899996
457.9999,460.0,447.6401,455.22,110.94217655,50406.343226,0.454347884578
452.85001,459.87181,450.0,451.38,84.78387588,38529.6311488,0.45444526743900004
450.0,451.12999,442.05,449.13,42.67798529,19108.3682614,0.447733606251
449.89328,454.53,443.81177,452.23059,110.19949601,49542.7634498,0.449573412254
451.3155,451.3155,440.0,440.0,157.6837879,70759.2338338,0.44874133718000003
440.0,455.0,427.17,433.9817,180.79213732,78540.5019451,0.43442432347599996
433.0605,437.15,430.0,430.57505,44.44569492,19227.5776259,0.432608324845
430.57505,430.91,364.49,364.49,629.53449789,249937.620786,0.397019737001
364.48,392.5201,351.76,390.328,516.38840631,193776.655244,0.375253690586
390.328,395.0,381.6,381.95022,133.94492996,51988.878968,0.388136221233
383.5708,391.82,376.58,390.1,243.0561327,93869.5477845,0.386205222397
390.97,390.97,379.02,381.10022,68.61650783,26385.6171046,0.38453745227
381.0438,425.1272,375.93,419.0501,792.66241899,319053.616436,0.402508821905
419.0501,425.78,406.05001,412.31,730.23462389,303268.613149,0.415302976917
410.6546,411.18988,375.52417,383.25,514.51955514,202969.751468,0.394484037468
384.29,395.0,381.36,385.80986,387.82846078,150897.397421,0.38908283605000005
387.96988,406.70999,386.58,400.68011,601.90077185,238102.034692,0.395583534408
401.25228,401.25228,387.17001,394.01,473.13315726,187347.279645,0.395971571153
393.36878,406.69999,390.45001,395.95,709.36995262,281222.732085,0.396440152343
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
404.4,406.839,388.401,393.161,2872.60177545,1137519.85041,0.395989398923
393.18,410.057,387.27,400.649,1730.36531397,691700.764565,0.39974262023199997
400.649,414.12,397.395,410.01,1289.67885064,524426.038223,0.406633045089
410.453,414.357,407.5,412.04,1315.05989734,540468.937505,0.410984274251
411.92,414.735,406.45,411.93,1564.18525251,640397.070617,0.409412548539
410.52,429.702,409.42,415.83,2772.20313482,1149268.34321,0.41456858942700003
416.5,423.65,415.0,420.349,1521.51143374,638705.864643,0.41978380870500004
419.19,420.589,406.15,406.655,4301.44101092,1773224.33044,0.412239602017
408.681,413.615,406.66,408.32,2155.37911977,881601.595134,0.409023910015
410.331,416.966,407.74,414.431,3341.57440878,1377817.66493,0.412325896833
414.5,417.089,412.173,415.14,1782.3582059,739773.494577,0.415053209915
415.29,419.04,412.871,418.166,1605.64099467,667679.382183,0.41583354211699997
418.166,422.69,416.83,419.812,1841.74962798,774336.97454,0.42043552651
420.995,420.996,405.031,407.901,3224.53354456,1332779.57915,0.41332476798
407.902,411.443,405.527,409.53,1850.62017613,758413.30298,0.409815754071
409.92,414.818,409.92,413.639,805.37887638,332158.158893,0.41242472162399996
413.189,414.359,407.676,412.318,1344.26416368,552730.454462,0.411176961639
412.25,417.9,411.169,417.16,1649.59546351,685542.441877,0.41558215759
417.89,417.98,411.89,416.0,1274.31785846,529072.258746,0.415180761404
415.566,417.78,413.12,415.04,1187.85073548,494659.508379,0.416432379594
415.03,419.759,413.61,415.341,943.39452085,392954.453296,0.416532473542
415.851,418.4,415.28,417.573,978.54679088,408166.580329,0.417115036433
417.573,429.999,415.9,425.007,1292.97249245,547941.053167,0.423783998783
425.012,426.39,421.134,423.0,1137.46730781,482459.523795,0.424152431004
422.51,428.109,405.0,416.7,1234.4149428,516228.52488,0.418196918217
414.88,416.01,409.123,412.432,1042.93259746,430245.832733,0.412534648721
412.432,419.988,412.422,416.1,2093.38661103,870893.835122,0.416021498625
416.1,419.039,415.5,417.9,648.04544993,270543.509496,0.417476134622
417.9,423.17,417.9,421.0,524.02184007,220646.079968,0.421062755588
420.631,421.66,417.959,421.497,495.93460619,208305.069243,0.42002527479
421.48,421.6,417.542,420.99,582.49700918,244552.12794,0.419834134915
419.51,424.97,419.5,422.76,985.01747775,416690.188335,0.42302821802400004
423.0,424.611,421.56,423.55,891.88250026,377349.56617,0.423093362702
423.54,424.39,420.06,422.01,1047.52218418,442740.665589,0.422655168812
422.27,425.96,418.0,418.551,860.5745307,364333.296967,0.42336053876699997
419.351,420.75,415.0,418.079,847.10658518,353775.558694,0.417628153155
418.095,422.919,416.96,420.8,1653.58408562,695037.438677,0.420321799612
420.65,424.5,420.226,423.53,1256.09198973,529795.483002,0.421780798965
423.0,430.358,423.0,426.71,1155.98638326,492643.948861,0.42616760542800003
426.69,427.71,422.0,423.538,1185.14415083,503143.788109,0.42454227003300005
424.12,425.772,422.385,424.519,513.18561871,217546.50947,0.42391388522800005
426.04,431.02,424.647,429.25,637.08322011,272981.284117,0.428486068225
428.588,434.225,427.972,428.649,782.76846673,337099.468834,0.430650292087
430.1,431.366,424.578,427.55,561.66602068,240174.406799,0.42761071162500003
426.77,429.798,426.28,427.42,1041.33383008,445920.843371,0.428220836095
427.42,437.998,426.8,436.277,1174.73695004,506216.938232,0.430919397074
435.999,444.0,434.27,440.965,1573.49069,691227.710746,0.439295710574
440.965,451.339,440.11,450.118,929.49301806,413326.715935,0.44467974251
449.166,450.09,442.7,447.559,637.17797835,284778.501564,0.446937137252
446.003,450.711,443.216,450.711,697.79997744,312338.473938,0.447604591626
450.711,460.0,445.4,459.5,1119.79093256,508277.861622,0.453904248412
459.5,469.69,452.5,461.882,1499.927835,693341.212954,0.462249714137
464.358,470.0,462.085,467.49,903.14269131,421795.751032,0.46703112929
466.84,469.178,444.0,444.01,1581.65048552,719861.270169,0.455132961902
445.99,452.005,435.427,450.42,1765.42310661,787103.639841,0.445844192757
450.49,457.59,447.39,457.59,943.25400149,425593.627093,0.451197266506
458.12,458.12,446.44,448.906,1183.06132266,536066.931354,0.453118465701
448.904,454.469,446.851,452.072,286.45371155,129292.315282,0.451355001067
452.34,453.58,440.0,444.535,1356.18527065,603240.443874,0.444806809902
444.552,452.52,442.52,451.75,1225.40341292,548766.294529,0.44782500909
451.52,451.725,444.86,447.841,716.89959339,321232.555574,0.448085838708
447.768,450.0,447.224,448.71,642.54314292,288086.913334,0.448354194591
448.71,462.369,447.171,462.341,1843.92832575,834685.345513,0.452666914357
459.57,462.152,457.92,459.47,280.7667734,129143.241223,0.459966254764
459.0,461.788,455.948,459.1,659.28489475,302470.387492,0.458785556746
458.08,464.99,455.99,461.99,1250.33424585,578055.096565,0.462320454297
461.721,463.49,450.0,452.13,1013.24355492,462213.079409,0.456171743866
452.569,455.0,450.99,453.21,1803.31808499,817026.645102,0.453068514037
453.29,455.95,449.394,455.95,840.4801153,379934.412937,0.452044499353
455.949,457.5,452.612,456.281,1285.47660469,585428.046406,0.455417114765
456.863,458.059,453.786,454.581,956.20465056,435749.102901,0.455706947928
455.4,459.787,454.14,457.649,273.8081032,125046.241954,0.456692992256
457.397,458.0,450.167,453.769,1269.23949153,578475.545037,0.455765479169
453.0,454.91,451.0,453.283,1103.60164185,499946.29587,0.453013367244
452.788,455.88,452.345,452.35,1306.21491352,593253.552779,0.45417759867699997
453.29,453.8,429.0,429.0,1400.39894995,618520.14901,0.441674245066
429.0,442.629,427.061,435.255,974.52793627,425898.145214,0.437030206485
439.8,441.0,431.012,438.551,674.10713316,295505.802759,0.438366230266
438.561,442.0,433.34,437.45,2794.53719104,1229522.17552,0.439973452299
437.52,444.012,435.55,442.99,2893.73461032,1270735.46339,0.43913338108300004
442.99,445.785,441.48,444.516,1404.71292779,623189.824825,0.443642122527
443.06,449.21,443.02,448.3,615.18590462,274811.374259,0.446712728941
448.3,452.45,445.19,452.409,908.69858284,408757.898313,0.449827815331
452.409,477.0,452.409,471.471,1861.14560185,869122.650161,0.466982620434
471.471,545.0,450.55,522.0,5187.82575273,2589897.73674,0.499226045783
523.998,549.0,470.0,518.982,2604.02209032,1367021.71956,0.524965484985
521.349,540.0,518.977,529.0,925.90751508,491704.087792,0.5310509740810001
529.0,544.53,510.965,531.19,2715.74576128,1447123.01321,0.5328639498759999
530.834,541.77,485.895,535.565,1990.51260945,1058564.97149,0.531805207594
535.231,539.675,531.523,537.122,1856.93965633,991740.575613,0.534072592091
536.928,576.03,536.061,569.0,2673.19577293,1503949.8855,0.56260371976
569.382,588.71,562.0,572.447,2460.69301591,1414949.23757,0.575020625663
573.121,583.669,568.069,574.074,1174.57824293,678252.899301,0.577443778976
573.353,586.299,573.353,585.0,1021.72198642,594916.820472,0.582268785814
584.99,589.91,565.38,578.2,3445.00732821,1988840.26204,0.577310894452
578.3,582.13,571.709,581.98,1349.38147871,780719.76509,0.5785760197600001
581.98,581.98,571.596,575.014,1371.58565316,790840.064489,0.576588171994
576.286,581.8,572.878,579.77,1378.95354756,798239.838638,0.578873624895
580.574,609.436,579.28,609.421,1674.20253251,987686.911032,0.58994470015
608.726,683.057,603.0,667.063,5122.90972205,3285766.9276,0.641386849638
670.47,717.794,659.001,703.369,3952.06851993,2732434.84104,0.6913935897769999
703.369,703.95,647.264,685.75,4355.66858162,2964287.61927,0.6805585787170001
683.665,697.594,671.578,696.0,1895.60688763,1301644.66933,0.686663821399
696.0,776.709,695.57,763.008,5718.33655497,4255787.08444,0.744235153621
766.659,776.0,702.0,749.67,5828.11310036,4342895.43312,0.7451632043399999
750.49,781.148,728.867,758.11,5967.98579674,4545061.95345,0.76157385561
758.23,769.99,745.03,765.49,2490.49722151,1893790.01703,0.7604063962290001
765.692,768.827,725.02,735.39,3884.35568689,2905056.61701,0.74788635521
733.561,735.0,630.203,667.725,8380.67548276,5673635.3238,0.676990218208
666.65,679.853,580.0,601.936,7182.3480301,4594755.65783,0.639728907395
599.88,635.0,551.494,627.375,4783.67158637,2836318.54308,0.5929166523799999
628.343,762.24,627.59,672.203,5927.37738354,3948811.62532,0.666198787391
672.29,703.335,641.414,673.893,2249.56046411,1527018.21061,0.6788073648040001
673.7,676.205,615.257,630.0,1331.19997285,856288.773382,0.643245786393
629.999,664.076,627.0,663.499,1268.69988772,818836.636666,0.645413974251
663.82,664.857,640.0,649.322,2469.80469693,1609469.41847,0.651658578701
647.5,648.349,615.854,643.119,2069.45225032,1310665.75295,0.633339451416
638.567,675.0,635.0,671.524,1678.3223919,1114646.67624,0.664143362215
672.22,691.204,665.851,674.0,2086.28157924,1414908.88249,0.6781965083579999
674.67,703.95,674.67,702.31,1237.97284813,854523.893187,0.690260609898
703.95,703.96,644.65,655.84,1542.94534557,1042101.56455,0.675397587832
656.331,684.73,645.0,675.001,1718.81520302,1152591.1751,0.670573062813
678.848,683.078,659.566,669.21,902.87082755,606242.455736,0.671460896994
669.45,681.99,666.01,677.1,929.89980876,627232.965761,0.674516716589
678.84,681.99,610.699,640.4,2885.29164833,1824527.34387,0.632354564548
640.4,671.933,634.04,671.436,1828.56117511,1192214.73173,0.6519960873899999
671.932,671.932,622.0,652.0,1908.29595283,1238773.56895,0.649151703701
652.0,655.65,642.425,650.07,450.16783226,291653.258146,0.6478767189610001
652.54,663.315,645.315,650.78,814.15725776,529726.019732,0.650643367339
650.72,675.98,647.14,666.0,1014.41009534,672856.362372,0.6632981724679999
665.41,669.795,655.1,655.11,949.59525128,628896.989299,0.662278995658
654.22,665.916,650.0,662.99,1106.7690508,731070.712595,0.660544954764
661.25,668.999,660.0,665.15,1151.60114268,765835.425191,0.6650179448489999
665.15,669.102,661.0,665.0,435.84460215,289907.038641,0.6651614754690001
665.0,685.0,661.52,681.86,933.59536725,631075.762243,0.6759628254169999
680.3,686.0,667.584,674.79,1292.03108664,875361.675182,0.67750821496
673.93,676.55,666.016,673.092,996.32950445,668967.548181,0.6714320364830001
672.721,676.148,660.0,666.161,1575.12978596,1053543.24792,0.668861231188
667.49,669.459,658.891,665.88,530.58699986,353203.73236,0.6656848593219999
665.549,668.969,644.545,651.15,1532.27946825,1008653.81411,0.658270136104
651.15,660.0,645.939,657.718,712.34529124,465868.523894,0.653992564593
657.718,668.438,651.98,663.366,884.05481096,584146.560718,0.6607583076019999
661.73,664.675,651.736,651.736,857.46988464,563214.132814,0.65683255226
653.153,659.1,642.5,650.0,1148.20481319,749451.10311,0.6527155212210001
651.82,663.942,648.0,656.979,1752.72733892,1148544.44639,0.6552898564890001
656.979,661.1,651.696,656.08,876.47618424,575602.415242,0.6567233948760001
655.98,659.569,651.697,656.86,995.07286448,652367.961792,0.655598182885
656.869,658.177,651.9,655.72,447.13761828,292953.987404,0.655176338173
653.74,655.799,620.0,622.57,1375.02250876,871379.027263,0.633719827647
623.52,627.046,601.012,602.551,2570.09989403,1584602.60478,0.616552924058
602.552,611.436,479.0,540.0,7786.68736956,4344515.02506,0.5579413708119999
539.599,572.0,515.271,569.82,4713.47046662,2561812.19924,0.543508698608
567.576,588.999,566.157,582.683,2734.7288644,1581632.94045,0.5783509147989999
582.68,584.41,567.408,575.64,998.11008368,573238.845112,0.574324269923
575.64,597.998,569.876,591.758,1052.86443358,612503.962085,0.581750073941
591.759,607.508,570.11,595.0,1340.19124491,794095.850327,0.592524278414
595.5,597.348,585.0,591.831,936.94698507,553238.030211,0.590468872868
591.831,592.0,583.2,586.22,1063.75653604,625255.826706,0.5877809494209999
586.308,603.144,582.0,591.0,1865.64864166,1104870.01429,0.592217628563
590.061,599.98,588.0,588.01,1587.08398523,941212.842892,0.593045391203
589.37,592.187,582.51,588.32,945.76278197,555203.359279,0.587042934934
586.69,590.79,581.101,584.82,521.88089892,306280.10068,0.5868773915909999
583.84,584.58,561.4,570.56,1012.79247139,579411.208882,0.572092729014
570.56,575.0,561.479,566.52,792.25392683,450539.738288,0.568680978447
568.25,587.803,565.338,579.61,1213.87368754,702492.483877,0.578719590916
579.61,581.061,569.541,573.28,745.91750952,428369.588357,0.574285471101
573.679,579.36,570.811,575.56,611.89723521,351497.728181,0.574439150816
572.79,577.987,572.22,572.9,598.68829495,344130.450688,0.5748073807199999
572.95,584.0,572.03,582.15,471.84445332,273004.654809,0.578590365719
581.331,586.12,577.519,581.53,389.93232466,226785.532022,0.581602287575
581.301,592.132,579.85,584.99,797.86087701,467936.737949,0.586489137934
586.0,588.99,580.1,583.38,778.66356393,454634.318683,0.583864893316
584.86,587.713,579.36,582.109,534.29232962,310887.528235,0.581867848367
580.999,582.247,569.89,576.94,1354.07377126,778584.694685,0.574994295887
577.08,580.512,572.994,579.36,327.0230187,188922.064099,0.57770264873
579.35,579.705,564.271,570.22,649.69576307,371543.735471,0.571873416128
570.16,580.965,568.464,576.043,561.1987868,322405.644258,0.574494549599
578.99,582.01,570.471,575.492,860.06405498,496313.54376,0.577065790491
573.552,581.7,573.416,578.96,722.86156374,417532.044846,0.577609968201
577.24,578.83,569.42,574.22,493.37087059,282996.967401,0.573598856906
574.21,575.0,568.235,572.0,1005.53143731,575386.485022,0.572221278891
572.0,577.1,565.556,577.1,1057.93433124,606175.840723,0.57298059324
576.653,605.325,572.131,601.0,1284.6858923,758266.232705,0.590234731501
601.0,616.68,598.297,609.74,955.08453854,580850.600652,0.6081666880929999
612.299,612.299,602.001,609.874,729.34538701,442398.474641,0.6065692366340001
609.634,613.999,605.0,612.001,486.09622895,296034.61479,0.609004137779
613.318,617.375,606.35,617.335,1021.47846749,626716.397647,0.613538530271
617.333,635.62,615.0,631.119,966.32584851,604732.970077,0.625806472019
627.083,630.075,621.249,626.1,576.5847536,360277.823705,0.6248479888790001
625.78,629.241,622.771,624.889,437.36595566,273726.91078,0.625853263698
624.889,634.77,595.162,608.256,804.99401537,493842.932787,0.613474042487
611.299,613.541,607.153,611.107,512.17820857,312421.257148,0.609985454126
611.107,616.999,607.761,615.289,735.57708484,449918.937031,0.61165436812
612.37,616.845,610.75,613.971,657.97526357,403627.9022,0.6134393259859999
612.5,615.8,609.051,609.962,533.76510802,326959.80685,0.612553728104
612.917,613.0,606.667,607.98,448.51146351,273583.669119,0.609981441673
610.083,610.084,604.583,606.8,325.56070613,197827.595454,0.607651942415
609.93,614.509,607.29,611.989,325.86890768,199263.697041,0.611484226771
612.94,614.59,605.059,609.2,619.15426095,377594.951583,0.609856017148
611.059,612.0,603.8,603.8,884.39401346,538574.584449,0.608975836847
603.106,603.106,592.002,599.65,985.50196343,588863.787118,0.597526751817
598.925,600.758,595.053,595.053,502.4268412,300258.22833,0.597615819277
595.071,604.557,595.07,604.168,507.52146258,304776.899064,0.600520217441
604.169,607.632,601.5,603.999,309.57007911,187244.273567,0.604852620465
601.7,603.889,598.0,599.998,453.32411073,272273.965442,0.6006165544630001
599.998,608.98,599.0,608.98,770.15594472,465985.16607,0.605053001623
608.978,609.109,600.689,606.505,719.77454014,436280.616122,0.606135104524
606.577,607.589,601.849,604.999,416.29645266,252022.132917,0.6053910171620001
604.999,609.304,604.25,607.369,494.69180025,300380.253394,0.607206857365
607.368,612.5,604.026,612.5,544.42031392,330728.617992,0.60748765161
612.5,617.299,612.0,614.385,440.3560116,270730.085104,0.6147982041169999
614.27,615.98,607.148,611.837,354.24130513,216232.266303,0.6104095235989999
611.758,613.661,609.02,613.598,569.26370375,348412.543836,0.612040679111
613.597,613.598,608.001,612.0,431.40377902,263484.20182,0.61076006895
611.998,616.091,608.939,614.956,833.79725399,511776.204673,0.613789745917
614.999,615.967,611.258,614.996,388.85170437,238624.773483,0.6136652374179999
611.965,623.0,611.352,618.529,1659.79474886,1024588.33233,0.617298212944
618.501,623.102,617.55,620.79,524.79641358,325614.774024,0.620459221135
620.01,620.79,615.006,616.51,366.43895809,226387.90143,0.6178052208489999
615.851,619.9,614.829,618.76,755.65556129,466447.874437,0.6172757779229999
618.86,645.415,616.32,643.355,1431.65950328,907327.377766,0.633759197412
640.976,643.415,633.282,635.28,779.21833023,497564.342235,0.6385429127260001
634.731,639.975,630.15,634.243,753.8126176,479010.268239,0.635450053575
634.243,643.0,631.686,640.61,936.35072838,598631.059929,0.639323537415
640.61,647.0,636.396,640.749,538.21288799,346250.948467,0.6433345544
640.749,645.06,638.75,643.28,200.57673784,128759.547264,0.64194656195
641.521,643.549,637.8,640.976,613.64494738,392957.286523,0.640365879652
640.99,641.1,634.101,636.97,594.48444963,378984.973019,0.637501911538
636.508,639.636,623.734,631.5,1049.27869763,663921.879885,0.6327412167850001
631.499,633.416,627.011,630.05,457.29807306,288137.535477,0.630086922406
630.05,638.0,630.05,634.43,735.87913428,466241.725908,0.633584652953
634.449,669.86,627.0,661.223,1480.44352413,964048.052642,0.651188672131
663.499,669.0,652.793,657.683,785.13072873,518088.049795,0.659874885592
655.255,657.88,645.807,652.63,1362.23293953,889235.208907,0.6527776440449999
652.63,664.0,651.99,655.889,1664.23532187,1095751.04766,0.658411123269
655.889,679.0,655.303,677.318,1596.70714746,1067846.22781,0.668780264127
677.318,687.844,674.629,686.788,1530.09630912,1043842.09398,0.682206791662
686.781,691.784,682.851,690.0,1209.1682265,831593.936277,0.6877404798210001
690.0,722.01,688.352,713.99,1649.02622406,1170810.06172,0.710000874844
713.949,713.989,688.0,700.917,1750.78012875,1228538.5164,0.7017091959299999
700.079,708.899,685.7,698.919,982.63104548,687843.660878,0.7000019631400001
698.79,739.488,697.91,733.744,2336.21997665,1702318.03035,0.728663416699
733.742,747.07,722.89,747.07,1902.39363235,1390994.83352,0.731181396879
747.07,750.5,673.407,692.179,4169.1395059,2969055.84005,0.712150753375
692.902,709.998,682.311,706.036,1904.91001333,1335331.33459,0.700994443438
706.036,714.471,698.478,706.478,630.68772898,445269.468786,0.7060062346639999
706.46,721.458,702.879,715.497,638.74409883,455551.024018,0.7131980160020001
715.0,715.413,700.16,707.345,917.36998138,648482.719577,0.7068933284710001
704.142,718.3,704.142,712.5,967.34917889,687939.348945,0.711159283491
712.69,745.492,708.682,722.4,2759.31796137,2012924.62588,0.7295007875349999
722.4,724.696,706.0,714.0,1231.38001372,880205.555315,0.714812280131
713.503,718.99,712.002,717.75,719.85839463,515233.425262,0.71574274761
717.74,719.1,701.348,704.0,722.71379682,511313.52418,0.707491024012
704.399,706.794,685.327,701.67,1072.46863737,744557.971168,0.694246848089
702.7,709.0,697.791,706.994,785.10849397,551283.560561,0.7021750048500001
706.999,717.0,706.081,711.31,848.93771317,604865.559522,0.712496983157
710.87,744.8,709.0,741.603,2465.33955327,1804219.57448,0.731834108648
741.875,760.814,733.3,739.1,3453.91516923,2576195.02397,0.745876750802
739.088,754.0,733.01,752.232,1730.44248482,1292807.73493,0.747096621974
752.232,763.11,735.0,751.99,1420.026691,1063849.88114,0.749175975271
751.99,757.0,713.0,729.677,1413.78335551,1040870.8808,0.7362308211849999
731.0,741.0,728.33,738.0,545.09034298,401128.847419,0.735894246862
737.999,752.614,733.83,749.76,1806.7746401,1344081.35374,0.7439120097840001
749.76,750.0,731.06,741.98,1283.53422928,951089.014724,0.740992326521
742.489,745.11,730.0,738.44,867.19839528,639044.022883,0.736906371553
740.459,743.0,730.345,742.14,985.0119726,726782.757537,0.737841546858
742.479,743.3,726.0,733.17,678.23609239,497753.481992,0.7338941226760001
733.26,739.0,727.2,729.93,637.78992721,467340.16484,0.7327493660559999
729.885,736.071,728.1,734.17,819.24054225,600596.844595,0.733114163205
734.173,735.555,728.5,732.0,1062.33507396,778764.726832,0.733068827267
732.0,743.559,731.015,742.396,1169.44117011,864505.056585,0.739246298729
742.396,754.5,740.89,752.489,1292.50346652,968446.938238,0.749279954231
753.999,781.976,752.633,773.499,2472.77886013,1900991.7196,0.768767377566
773.501,773.509,757.12,764.745,667.69222557,512321.896506,0.767302473933
765.897,772.57,762.43,769.0,561.94783948,430724.727731,0.766485245552
769.0,770.0,745.928,752.079,1724.43742361,1302049.63478,0.7550576303640001
752.079,760.03,750.101,758.383,1157.99397138,877009.946913,0.757352774357
758.0,770.0,753.779,765.011,812.33592406,620613.2729,0.7639859995330001
765.008,779.499,762.001,768.288,801.56431178,617438.292781,0.7702916456069999
768.834,774.999,767.0,771.668,813.78556932,628379.574576,0.772168490406
773.588,778.555,771.239,775.0,694.8646042,538547.718649,0.775039792492
775.421,775.421,762.02,771.681,628.4658587,482280.292098,0.767392986305
771.325,783.263,768.702,778.074,1031.13397051,802088.773339,0.777870573833
778.226,789.0,770.001,778.72,1060.56854131,828032.967386,0.780744416918
778.0,783.086,774.0,777.559,912.35108757,711122.976378,0.779440048975
777.56,781.498,776.526,778.11,757.44291416,590217.937282,0.7792243167740001
778.5,785.979,776.0,785.41,1067.24742778,834453.805651,0.7818747405059999
785.41,795.0,785.33,792.969,628.42261041,497252.568286,0.7912709696460001
792.989,794.44,786.5,794.211,368.00924406,291028.262804,0.790817805535
791.371,794.44,790.5,792.54,652.20236051,516552.619277,0.792012802396
791.686,806.099,790.0,801.249,1204.58822173,958433.20356,0.7956521459120001
800.199,830.0,796.474,830.0,1934.64349575,1585167.09591,0.8193587600969999
829.999,877.994,826.02,860.0,2489.42095064,2134816.32008,0.857555376294
860.07,922.93,859.01,918.19,4130.37208165,3708663.69032,0.897900629049
918.2,923.869,884.33,895.47,1563.14245578,1410126.34853,0.902109940982
895.399,900.344,853.368,896.799,1642.71954268,1437419.04695,0.875024013294
896.72,917.53,888.96,901.501,1837.27965717,1654915.10932,0.900742085104
904.609,939.0,900.0,933.0,1772.72488786,1642897.21546,0.926763778583
936.934,979.99,935.35,978.001,3290.4234001,3165620.41452,0.962070843049
979.87,982.0,950.0,974.32,2551.01222316,2475452.0778,0.970380327985
974.32,974.32,920.017,960.769,2162.44258416,2059676.01811,0.952476626756
960.66,971.726,940.013,967.45,779.90472456,747148.473936,0.957999676636
968.75,1010.0,961.37,996.121,1478.19066168,1465463.38685,0.9913899639889999
999.497,1034.931,997.02,1017.791,2307.09531837,2344982.28616,1.01642193432
1019.997,1039.838,1010.0,1038.25,1669.60575573,1707734.60356,1.02283703665
1039.309,1150.0,997.23,1133.219,5566.10435777,6092681.21668,1.09460420162
1133.219,1156.9,879.01,1005.99,8500.09326664,8598197.28266,1.0115415223
1004.41,1059.196,868.384,895.723,5748.61784691,5367624.2391,0.9337243111379999
898.43,912.668,804.0,908.0,5257.78151447,4542122.70796,0.863885784424
912.654,939.998,890.0,916.939,1997.57454164,1831407.11701,0.9168154073010001
913.121,916.829,878.0,905.01,1317.28617545,1180508.05477,0.896166737925
905.062,916.687,898.1,909.517,1198.19989441,1089255.78682,0.9090768509539999
909.999,924.59,765.432,789.884,9817.79889829,8069155.46669,0.821890481796
783.0,837.999,756.001,807.794,4234.77053364,3363647.61982,0.794292770553
809.979,839.0,776.81,832.9,2988.12239941,2422536.60449,0.8107220122459999
834.0,846.946,811.0,818.651,1682.15476394,1400387.20573,0.8324960555049999
821.559,833.0,811.93,827.139,1182.96094483,970940.773692,0.820771622204
825.951,840.6,822.145,832.806,1343.44034216,1119135.08427,0.8330366813819999
834.634,920.0,832.98,906.393,4616.87770626,4096050.64916,0.887190631801
909.27,917.0,852.111,892.311,3303.90896033,2930865.54861,0.887090287233
892.402,909.0,888.0,900.11,2525.66719507,2269988.776,0.898767969282
